SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Loudness,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,ArtistFamiliarity,ArtistHotttnesss,AudioMd5,EndOfFadeIn,Energy,Key,KeyConfidence,Mode,ModeConfidence,Release,SongHotttness,StartOfFadeOut,Genre,TrackId
3306,SOTOCBL12A8C142E58,474768,Traveller,AR06USW1187FB4EACA,37.77916,California - SF,-122.42005,The Lord Weird Slough Feg,,82.52036,8,0.145,-4.736,125.418,3,1.0,The Spinward Marches,2003,0.5070160807186288,0.42138826495338527,113997575d8de8eef03e857ee31b3c83,0.703,0.0,8,0.145,1,0.42,Traveller,,82.52,,TRAWZJQ128F92E1314
3307,SOXWACL12A6D4F414B,128679,Never Enough - The Best Of Jesus Jones,AR2HXXS1187B9AF3E2,,,,Jesus Jones,,227.73506,4,0.673,-5.844,110.47,4,0.83,All The Answers,1989,0.592472072955975,0.42062740133562165,9996e27fdc11ca80cc3d34ccff68291c,2.746,0.0,4,0.673,0,0.531,Never Enough - The Best Of Jesus Jones,0.3943948561005826,215.435,classic pop and rock,TRAWZYH128F422FE57
3308,SONDNEJ12AB0186FAC,511379,The Singles Collection,ARHLYXD11F50C4B49E,,,,Bruisers,,143.62077,0,0.806,-9.912,97.341,4,0.684,Bloodshed,,0.457533300221474,0.41535371059537723,5a1d50bc288a2b78ad1c31145431aeff,0.0,0.0,0,0.806,1,0.69,The Singles Collection,0.39200877147130697,134.809,,TRAWPBO128F933D918
3309,SORKPVE12A81C20227,133241,Van Halen Live: Right Here_ Right Now,ARNLO5S1187B9B80CC,,Pasadena CA,,Van Halen,,321.72363,9,0.801,-7.042,130.685,4,0.863,Runaround (Live Version),,0.7446412459327763,0.5799889824287546,30b70d377c864061ce32a05955a50d73,0.0,0.0,9,0.801,1,0.804,Van Halen Live: Right Here_ Right Now,0.6350399443558202,303.084,classic pop and rock | rock,TRAWPKO128F423841E
3310,SOHYFPE12A6702090B,12758,All Or Nothing,AR2XI6G1187B9AE7DA,,Bronx NY,,Fat Joe,,235.20608,2,0.249,-7.004,80.865,4,1.0,My FoFo  (Album Version - Amended),2005,0.8229085341315785,0.5720278536807922,f37ff662310817e3a236f0d6a1755ec1,0.136,0.0,2,0.249,1,0.436,All Or Nothing,0.4852965929274383,225.855,hip hop rnb and dance hall,TRAWPOF128E078B8C0
3311,SOSUCQN12A8C141DFF,522636,The Way We Love,AR3USQW1187FB4A90D,,,,Bebo Norman,,219.45424,5,0.832,-10.488,90.191,4,0.933,Sunday,2006,0.6837711020490507,0.5133001232753654,d0f443aa0fb2173456b39f089cf19e1a,8.127,0.0,5,0.832,1,0.771,The Way We Love,0.5317220984213001,207.499,contemporary christian | ccm | gospel,TRAWPFX128F92E58B5
3312,SOWALNK12AB018A5DD,820294,European Monsoon,ARN4IYF1187FB49D76,,,,Pagan Wanderer Lu,,236.01587,0,0.987,-11.38,85.073,3,0.719,The Island etc.,,0.45360053886418067,0.3508035740686485,0fa6a54d9f56e62781873becb6b0b9e2,2.339,0.0,0,0.987,1,0.745,European Monsoon,0.34092275586437804,221.205,,TRAWPRX12903CE7B32
3313,SOSUJVC12A6D4F45F5,25685,Ode To Bobbie Gentry... The Capitol Years,ARQXAUH1187B9BA010,33.90698,Chickasaw County MS,-88.95535,Bobbie Gentry,,156.21179,7,0.661,-11.795,99.777,1,0.416,Reunion,1968,0.5824605669027118,0.38479890996490645,cbb3ce40369f7d4e176d56ee0250a09a,7.169,0.0,7,0.661,1,0.399,Ode To Bobbie Gentry... The Capitol Years,,139.755,classic pop and rock,TRAWPQO128F14604D1
3314,SOWHCEB12A8AE476C4,279635,Bleeding Love,ARY80281187FB3E380,56.65286,Scotland,-3.99667,Sandi Thom,,261.72036,7,0.614,-9.621,96.171,4,1.0,Bleeding Love,,0.6553591154261498,0.40503129793646875,93fcd0d778949eef74dd858ae5422db7,2.479,0.0,7,0.614,1,0.64,Bleeding Love,0.21508031850922793,253.115,uk | scottish | british | pop and chart,TRAWPNL128F425C2DF
3315,SOFIMNM12AB017A873,328154,15° Off Cool,ARHN74X1187B98D79F,,Galveston TX,,Bill Engvall,,307.09506,10,0.397,-18.899,126.341,1,0.576,15º Off Cool (Album Version),,0.5842661817279184,0.4515707707543305,9fdb4e317828141cc66afd8fde809eca,0.0,0.0,10,0.397,0,0.381,15° Off Cool,,307.095,,TRAWPBB128F92E4EFE
3316,SOXEBSL12AC960D95C,692284,Le Présent,ARABS971187B9A8509,,,,France D' Amour,,232.202,6,0.462,-7.736,57.091,1,0.0,Ailleurs,1992,0.47543077393560673,0.30557927835168064,e881785bb0501b2c8714414d60bf1888,0.398,0.0,6,0.462,1,0.654,Le Présent,,224.206,,TRAWPXB12903CFA413
3317,SOAVCCW12A8C13FAD4,250759,Hoping That You're Hoping,ARUVPZF1187FB4880D,,Tennessee,,Charlie Louvin,,156.60363,2,0.205,-17.455,90.481,4,0.619,Love And Wealth,,0.4002960349203375,0.39134245187534317,a9d0fab8b1f5d5da9c124ca48533f3d2,0.398,0.0,2,0.205,1,0.002,Hoping That You're Hoping,,149.409,,TRAWPKO128F427CD95
3318,SONPCNG12AB0184E68,671611,Hip Hop Street Party_ Vol. 4,AREUMQS1187FB3AC8F,43.71371,Senigallia Italy,13.22305,Fabri Fibra,,228.67546,7,0.121,-7.894,92.526,4,1.0,Io non ti invidio,,0.6752039969673187,0.47930895077769353,5f5cdcb600b9dd8d870dcd0d14af8b83,0.38,0.0,7,0.121,1,0.487,Hip Hop Street Party_ Vol. 4,0.38293509007501925,214.216,,TRAWPHN12903CBFDAF
3319,SOGCCDG12AB0180441,386910,Toby Love,ARQEPTZ1187FB4CD36,,US,,Toby Love featuring Rakim & Ken-Y,,260.28363,8,0.518,-6.046,134.012,4,0.591,Tengo Un Amor,2007,0.698977345836088,0.39410780419688507,769f97ecf8f33a864a6f4fc690cc1b37,0.0,0.0,8,0.518,1,0.488,Toby Love,0.7824529659480108,251.617,,TRAWPNC128F92EAA90
3320,SOLZHTJ12A8C1370B8,250871,Zen Peace,ARFEV5S1187B99F2EA,56.95468,Canada,-98.30897,Aeoliah,,269.29587,3,0.504,-23.109,136.749,3,0.318,Temple Bells,,0.5493956187351183,0.3794085347618864,7992946e3e6c435258d0e1282a789b77,0.0,0.0,3,0.504,1,0.734,Zen Peace,0.26586104921065007,258.154,,TRAWPQV128F425290A
3321,SOPDDDX12A8C145BD7,378995,Award-Winning Movie Themes : The 70's,ARYKFVV1187FB3CA6B,,,,The London Pops Orchestra,,180.4273,5,0.02,-13.599,103.068,4,0.221,Imperial March,,0.32197509925246204,0.24453220533902725,bef67c1f4d3ac7bbada4b62c3204ada0,0.107,0.0,5,0.02,0,0.299,Award-Winning Movie Themes : The 70's,,175.984,,TRAWPKD128F92D8CA6
3322,SOVJPHX12A6D4F9D48,53747,Can You Feel It,ARZCHLM1187FB495C3,,Brooklyn NY,,Ray Barretto,,270.88934,7,0.556,-10.7,133.12,5,0.929,Whirlpool (LP Version),,0.6144315795665057,0.3832114222159265,8362a563e904120311cb268cb6b965f0,0.282,0.0,7,0.556,1,0.771,Can You Feel It,0.0,253.301,,TRAWPYE128F1495E38
3323,SOTUHWT12A58A7ABA9,104838,Process Of Belief,AR46CAD1187FB4D84B,34.05349,Los Angeles Ca,-118.24532,Bad Religion,,239.882,2,0.393,-3.469,112.918,4,0.541,Epiphany,2002,0.858677441848304,0.618219159411858,a83d87e7c16d4227b2f049b51635b42b,0.0,0.0,2,0.393,0,0.501,Process Of Belief,0.6500418377966061,216.52,usa | american | punk rock | punk | hardcore punk | epitaph | atlantic | classic hardcore punk | melodic hardcore | classic punk | américain | rock and indie | california punk | california,TRAWPFY128F428A9CD
3324,SOKNZJM12A8C13CC0F,217171,Best Of,ARFNJ4O1187B9A204B,52.47859,Birmingham England,-1.9086,Broadcast,,227.89179,0,1.0,-5.932,128.656,4,1.0,Cool Kid,,0.6918507365964088,0.467885511383105,ab80a63756c195acdb9d994c92fb2ac9,3.686,0.0,0,1.0,1,0.843,Best Of,,214.837,birmingham | uk | british | english | warp | classic pop and rock,TRAWPGE128F42801D6
3325,SOCKIPJ12A67FFB378,68737,Red Gone Wild,ARXWAQQ1187B9AE954,,Newark NJ,,Redman,,209.84118,1,0.756,-12.466,98.401,4,0.669,Suicide,2007,0.7431297761478142,0.49356684269655965,13babf7784399b4d3184863210935d65,0.0,0.0,1,0.756,0,0.564,Red Gone Wild,0.5998755813014041,203.726,soul and reggae | new york | us | american | hip-hop | rap,TRAWDLK128EF342E1E
3326,SOVXTGT12A58A78B8D,640908,Graffiti,ARXOTQH1187FB57084,,Fairfax California,,Chris Brown,,219.21914,5,0.33,-4.963,105.98,4,0.824,Famous Girl,,0.8926886114037278,0.830356766356765,a7128a52ae026a82cc9cf1dc8ea910e5,0.0,0.0,5,0.33,0,0.452,Graffiti,0.6526195512096072,216.352,,TRAWDWZ128F9340E55
3327,SOOJGRF12AB0184D20,662316,Comedy Ping-Pong,ARKQADX1269FCD155B,,,,Rocky Whatule,,197.642,5,0.524,-8.412,97.875,4,0.678,Retarded Army,,0.13818761011851705,0.050187639411917534,472616b348ac4989cececb5a469391b1,0.0,0.0,5,0.524,1,0.599,Comedy Ping-Pong,0.0,197.642,,TRAWDXZ12903CA6E1D
3328,SORXDPO12AB01861CB,370554,Dark Island,ARDOZIV11F4C83DD59,,,,Maria Forde,,175.5424,4,0.486,-10.775,94.753,4,0.96,To Your Door,,0.3653079710634078,0.25721308943220716,f3b9444ec30e1cf755cf228a35296e7e,0.467,0.0,4,0.486,1,0.638,Dark Island,,168.687,,TRAWDZY128F9339D32
3329,SOHDQDZ12A6D4F86E2,43305,House Of Dark Shadows and Night Of Dark Shadows,ARPNJUD122BCFCB9B4,,AUSTRALIA,,Dark Shadows,,116.6624,7,0.671,-27.942,130.557,1,0.336,Love Theme From Night Of Dark Shadows (unused Version),,0.5263561177078322,0.24251484921019165,4ba778a2b1e8ee9ba4e551f2e40b6cdf,0.271,0.0,7,0.671,1,0.54,House Of Dark Shadows and Night Of Dark Shadows,,104.316,,TRAWDAI128F148438A
3330,SOEWOEU12A8C138FB1,293864,At Last...The Duets Album,AR9AWNF1187B9AB0B4,,Seattle Washington USA,,Kenny G Featuring Brian McKnight,,232.25424,10,0.0,-7.098,149.979,4,0.771,Careless Whisper,,0.7516295972606322,0.55021256191669,f8fe6d479bc1180b1c24095c2746d213,0.311,0.0,10,0.0,1,0.131,At Last...The Duets Album,0.5594727762897006,219.928,jazz | american | adult contemporary | smooth jazz,TRAWDRR128F4285F57
3331,SOQLJFO12A6D4F7503,30962,Blood Sugar Sex Magik,ARE8GLF1187FB52532,,,,Red Hot Chili Peppers,,193.43628,9,0.573,-9.959,134.221,4,0.0,The Greeting Song (Album Version),1991,0.8339679720525084,0.5769038155883393,9425a81142eea24836cea6a39307804f,0.0,0.0,9,0.573,1,0.489,Blood Sugar Sex Magik,0.7015192000067242,193.436,alternative rock | funk rock | funk | rock | crossover | 10s | usa | 00s | 90s | 80s | metal | rap | funk metal | american | pop and chart,TRAWDOU128F146D770
3332,SOCZOGJ12A6701C3F3,8670,Matrix Revolutions: The Motion Picture Soundtrack,ARKF8XU1187B9A990A,,,,Don Davis,,255.32036,10,0.431,-27.24,138.494,3,0.279,Trinity Definitely (Album Version),,0.3338913786158372,0.42536403816810603,5caae339c3be2ab340641a23c5bca2c7,2.85,0.0,10,0.431,0,0.471,Matrix Revolutions: The Motion Picture Soundtrack,,244.123,soundtrack | american,TRAWDYU128E07866AD
3333,SOEWVBB12A8C135AE7,291797,Live At The Metro,ARPKK761187FB4D53C,40.10216,Anderson IN,-85.67869,The Ataris,,199.26159,2,0.509,-3.254,199.028,4,0.0,so long_ astoria,2004,0.8278537698666787,0.5173285835660317,3f431e1c73053f9603547f3051997fad,0.0,0.0,2,0.509,1,0.592,Live At The Metro,,199.262,punk | usa,TRAWDEZ128F427ED67
3334,SOZHGUS12AB0183E50,768882,Carroll Thompson,AR009211187B989185,,,,Carroll Thompson,,188.15955,4,0.292,-10.303,127.506,1,0.0,Change,,0.3968178443102914,0.2974048028708694,950e0846aacbee43ab99887d4b97fd7b,0.313,0.0,4,0.292,0,0.162,Carroll Thompson,,181.708,,TRAWSCW12903CD6C7E
3335,SOLXPTW12AB017D6EB,340648,Irish Folk Favourites,ARKNICM1187B9B9CE5,,,,Mick Moloney,,204.95628,2,0.627,-13.291,229.749,1,0.0,Medley,,0.4605742120420632,0.30012825264875287,95752dbfdb20db7c266e8db4b9f0c14b,0.194,0.0,2,0.627,1,0.713,Irish Folk Favourites,0.0,197.706,,TRAWSIV128F92FA32B
3336,SOYTSKQ12A8C1373B4,93181,Jukebox Hits 1940-1951,AR4UJ7O1187B994010,34.30246,Darlington SC,-79.87162,Buddy Johnson,,140.01587,0,0.012,-9.906,72.74,7,1.0,Did You See Jackie Robinson Hit That Ball?,2005,0.3820824048277188,0.2902068230293281,01f58edc73b829d7a214be9c73812234,0.34,0.0,0,0.012,0,0.031,Jukebox Hits 1940-1951,0.5017260817454576,132.452,,TRAWSXU128F4275C84
3337,SOODHEW12A6D4F8E96,38721,Shoulda Been Home,AR8AVU31187FB42175,,,,The Robert Cray Band,,384.522,1,0.272,-9.703,119.788,4,0.0,Far Away (Album Version),,0.5663291847334588,0.3825499288613511,ec1453bbb2060d68ab9ca58f860699de,0.0,0.0,1,0.272,1,0.458,Shoulda Been Home,0.26586104921065007,357.065,classic pop and rock,TRAWSTS128F147C316
3338,SOLSYJA12AB018810D,465578,Yi Ge Gu Shi,ARXGWZP11F4C83C075,,,,Leon Lai,,265.482,11,0.051,-12.24,130.008,4,0.263,Mei Zi,,0.5011449957525855,0.23013079375223383,4dcd28d639d62011d9bb20d987ccc4bf,0.374,0.0,11,0.051,0,0.301,Yi Ge Gu Shi,,256.348,,TRAWSDQ128F9336A19
3339,SOVEJCH12AB0187974,662047,Tro_ Håp & Kjærlighet,ARSS1OZ1187FB54440,,,,Mons Leidvin Takle,,156.13342,7,0.627,-12.128,113.069,3,0.429,Du Er Venta I Himlen,,0.22172607818607498,0.28240219935191896,040e9a488d50d7d6e2100fa141186530,0.537,0.0,7,0.627,0,0.649,Tro_ Håp & Kjærlighet,0.0,151.429,,TRAWSHK12903CA63E9
3340,SOONJAI12A8C135254,288833,100 R&B Classics - The Anthems,ARXGWNG1187FB503A5,,,,Ini Kamoze,,242.59873,7,0.135,-3.695,100.339,4,1.0,Here Comes The Hotstepper,1995,0.6218253617513655,0.4349301579184066,9e746e342dad004abba51eb5fd24af2e,0.491,0.0,7,0.135,1,0.48,100 R&B Classics - The Anthems,,240.309,pop and chart,TRAWSJK128F42767F2
3341,SOFIGYP12A6D4FA5C7,53053,The City,ARMPRI31187FB4F7D9,39.37413,Volos Greece,22.95775,Vangelis,,297.66485,7,1.0,-24.732,163.789,1,0.207,Twilight,1990,0.7728719945919372,0.4737005012967777,6f06b41cf9d6b6d004f4fc8c660bb920,3.558,0.0,7,1.0,0,1.0,The City,0.6248335335556564,264.661,greek | electronic | instrumental | soundtrack | new age | soundtrack composer | experimental | progressive new age | ambient | composer | classical | progressive rock | rock | film score | easy listening soundtracks and musicals,TRAWSYF128F149431A
3342,SOMFYIV12A58A7F0B5,287832,Hell On Earth (Explicit),AREV2491187B9B017E,,Queensbridge NY,,Mobb Deep,,274.1024,9,0.493,-3.414,91.913,4,1.0,Hell On Earth (Front Lines),1996,0.7722721609278159,0.5001193350750798,24db23fc2729f6ef1ef8f25e4bc44cfc,0.38,0.0,9,0.493,0,0.431,Hell On Earth (Explicit),,269.897,new york | us | hip-hop | rap | hip hop rnb and dance hall,TRAWSXV128F4273E35
3343,SOGZQIX12AB018F072,586392,Mone Zion,AR2XSQR11C8A415656,,,,Taya wooden,,267.59791,4,0.443,-24.447,160.251,4,0.068,Mothers Rastas,2007,0.29411662956578194,0.11699197364279264,39ee780847b49d5471a8af3f83dd4198,5.538,0.0,4,0.443,1,0.404,Mone Zion,0.0,252.314,,TRAWSHZ12903CC7BB4
3344,SOLCKVN12AB01873D0,585297,Taste the Blood Of...,ARK9W051187FB4B783,,,,Zombina & The Skeletones,,152.65914,2,0.648,-6.818,91.018,4,0.801,Can't Break a Dead Girl's Heart,2002,0.603602148412424,0.40948425265569705,f97d37d48b411cf0c9aed3bd5afbc5c9,0.328,0.0,2,0.648,1,0.405,Taste the Blood Of...,0.5473248320344863,144.126,,TRAWSSL12903CC4734
3345,SOIAZQK12A6D4FAE8C,45133,The Singles Collection,ARBUHDB1187FB3E72C,46.87591,Fargo ND,-96.78176,Bobby Vee,,134.29506,8,0.583,-12.562,155.264,3,1.0,Anonymous Phone Call,,0.6231304368786019,0.39524762318141715,730379270b15ec51a095bd18d66e203f,0.334,0.0,8,0.583,1,0.479,The Singles Collection,,126.996,,TRAWWGO128F1488299
3346,SONLOKJ12AB0187617,350409,Aftermath (UK Version),ARFCUN31187B9AD578,51.50632,London England,-0.12714,The Rolling Stones,,189.67465,4,0.523,-12.67,132.903,1,0.0,Think,1966,0.8148296561331122,0.7357656929506414,032381975112f6d79287efe6088c9756,0.189,0.0,4,0.523,1,0.445,Aftermath (UK Version),0.6642280329215351,180.971,british | uk | rock | rnb | blues | rock and roll | country | english | classic pop and rock | the-rolling-stones | britannique | reggae | psychedelic rock,TRAWWHM128F9310FD7
3347,SOSVMOH12AB018CAD1,802052,Lotus Groove,AR8WHID1187FB549B1,,,,Mystic Rhythms Band,,453.66812,5,0.158,-9.004,122.875,4,0.817,Eden,,0.39665163801303693,0.29103053419418945,75cecd3711b15e116602272440b677d0,2.688,0.0,5,0.158,1,0.342,Lotus Groove,,443.774,,TRAWWQB12903CB9C73
3348,SOIIKIF12A8C131B3F,284966,Rabbit Songs,ARC6UC81187B989062,40.71455,NY - New York City,-74.00712,Hem,,222.74567,4,0.5,-14.519,108.054,3,1.0,When I Was Drinking,2000,0.632242851125503,0.45343579119347505,a704a6b3dfb9f622dcd96f4269aabf8f,0.293,0.0,4,0.5,1,0.572,Rabbit Songs,0.5667076416764733,216.776,country | folk,TRAWWHT128F426894E
3349,SONTOZF12A8C138296,295707,Voy A Enamorarte,AR4O3MM1187FB3DF77,18.22328,Puerto Rico,-66.42889,Gisselle,,244.34893,10,0.272,-8.163,78.571,4,0.516,Prefiero Decir Adios,,0.49643679591393547,0.29993529461995383,a1c39869d7ddad85f63f2246c73a920b,0.235,0.0,10,0.272,0,0.261,Voy A Enamorarte,0.24330701817322903,232.797,,TRAWWWO128F428A7FC
3350,SOHWDNK12A6D4F9837,47240,MTV Unplugged,ARMI8BW1187FB57B2E,,New York NY,,Kiss,,283.84608,8,0.936,-7.0,149.012,4,0.0,Every Time I Look At You,,0.7730756764142954,0.5867299132778079,7558e682937ab15575174872cffb1276,0.0,0.0,8,0.936,1,0.886,MTV Unplugged,,283.846,,TRAWWQM128F148C796
3351,SOAQIWX12A8C13C9AB,250395,A Pretty Gal's Love,ARPEJMN11F4C84080E,38.00335,Virginia,-79.77127,New Roanoke Jug Band,,189.59628,2,0.767,-9.384,96.064,1,0.0,A Pretty Gal's Love,,0.41838181163382604,0.32078993501601744,3aff78ddc74decc14870f3e2386f6490,0.317,0.0,2,0.767,1,0.695,A Pretty Gal's Love,,180.814,,TRAWWQM128F427DD5C
3352,SOODJVB12A58A7B187,651020,P.E.A.C.E / War,ARYZFGE1187FB39A8C,,,,False Prophets,,242.88608,0,0.6,-7.694,119.048,4,0.195,Banana Split Republic,1984,0.4398097827672093,0.27159725083436387,6d91c40a84f58f0a75952938a1e792b8,0.345,0.0,0,0.6,1,0.803,P.E.A.C.E / War,0.38289336427502196,236.826,punk | new york | usa,TRAWWTR128F93593BF
3353,SODDUCR12A58A7756F,13393,Marshall Crenshaw,AR2MD2P1187FB5B328,,Detroit,,Marshall Crenshaw,,95.86893,8,0.853,-11.026,162.653,4,1.0,Rave On (Live 1982),2000,0.5444838773204539,0.40325046566980727,dfef45ca22780aa5948416ded740bd38,3.32,0.0,8,0.853,1,0.678,Marshall Crenshaw,0.2707759989463275,93.205,,TRAWWIK128E078D19C
3354,SODOQYK12A6D4F77FF,41943,Out Of Sight: More Sounds From The In Crowd,ARJ9DSA1187B990E00,,,,John Mayall & The Bluesbreakers,,156.9171,0,0.263,-7.17,120.736,4,0.212,Looking Back,1997,0.6268031063273776,0.4052346907874076,e1247138fed87a7f259bd2e52d358bf6,0.465,0.0,0,0.263,0,0.228,Out Of Sight: More Sounds From The In Crowd,,151.429,rock | blues rock | british | english | classic pop and rock | blues,TRAWWVS128F1482068
3355,SOTKTCQ12AB01863FF,409164,Joe Sent Me,ARZFRQM1187B9A9772,,,,Vanessa Daou,,252.86485,4,0.061,-11.166,113.968,4,0.558,Black & White,,0.5708253226408206,0.40358823765010066,d7d0d20f22e93e75b80d9984c2dbd8e8,0.0,0.0,4,0.061,0,0.251,Joe Sent Me,0.3867901771390143,244.187,,TRAWQYC128F931A8BE
3356,SONCJLY12AB0187193,756277,Perverting Mankind,ARI28VJ1187FB4EAD7,,,,Slackbaba,,330.39628,7,0.639,-6.726,120.016,4,0.804,The Real Trick,2010,0.5099524505375325,0.3631324035231626,b797b05bbf52a9a8e402794dd1457f75,0.0,0.0,7,0.639,1,0.656,Perverting Mankind,,311.269,,TRAWQKX12903CB3EC2
3357,SOWQNJG12A8C142B24,475992,Grim Prospects Remixes - Grim Prospects Will Never End,AR3WMW01187B9921F7,,,,Schizoid,,80.09098,11,0.51,-3.193,54.316,1,0.0,Grim Prospects (Harsh Remix),,0.49555965151406806,0.34919221761645924,6188ed782b3b39d8543f3314dde92945,0.0,0.0,11,0.51,0,0.463,Grim Prospects Remixes - Grim Prospects Will Never End,,71.129,,TRAWQWF128F92E3FDA
3358,SOWSDYA12A8C134D67,143438,The Hits,ARVNGA71187FB3C107,,Jackson MS,,Faith Hill,,219.84608,7,0.693,-5.271,118.077,3,0.583,Red Umbrella (Album Version),2007,0.643544997241215,0.6701061728368459,15420b5eda08b29e7b24dd7c863222a9,0.136,0.0,7,0.693,1,0.654,The Hits,0.573019827988094,208.776,country pop | country,TRAWQSO128F424E2F9
3359,SOBAORS12A6D4F6820,21648,Chasing Daylight,AREPD8D1187FB3F5BC,,Gainesville FL,,Sister Hazel,,235.72853,10,0.799,-5.09,217.13,4,0.326,Come Around (LP Version),2003,0.7310657557108706,0.5098787078527026,890d3e88a8885378dc0727b7b70aadd5,0.0,0.0,10,0.799,1,0.569,Chasing Daylight,0.6273634475759199,223.016,,TRAWQXV128F14555B1
3360,SOBMXKO12A8C138F28,154651,Flesh And Bone (Intl. World Territory),AREMOC71187B996C2F,,,,Lara Fabian,,222.64118,10,0.445,-9.12,139.711,4,0.337,Surrender To Me,,0.6317025616094519,0.45821074150211255,c8a39ea546c615211f9247ebfcd266d0,0.087,0.0,10,0.445,0,0.606,Flesh And Bone (Intl. World Territory),0.0,207.935,french,TRAWQHO128F4269D39
3361,SOFIURK12A8C134C4F,287960,Hijas Del Tomate,ARWG0541187FB364EC,,,,Las Ketchup,,195.73506,1,0.741,-4.939,90.545,4,0.548,Tengo Un Novio Tántriko,2002,0.5932267348502084,0.3635638516604679,4751326536f67bce3b4f2476f1b60e2c,2.995,0.0,1,0.741,0,0.755,Hijas Del Tomate,0.541960900681993,191.64,spanish | european,TRAWIGT128F427448E
3362,SOHMDWX12A6D4F778A,24441,20 Favorites,ARHT0B11187B993CB3,30.22032,Lafayette LA,-92.01705,Eddy Raven,,223.26812,7,0.094,-13.664,119.657,4,0.356,Angel Fire,,0.464994319368088,0.3447211111720015,d87fb384a04c80deeabda8d8f011c73b,0.28,0.0,7,0.094,1,0.197,20 Favorites,0.0,205.241,american,TRAWIRJ128F145C918
3363,SORSEIY12AB01827CD,501807,Research & Development,ARJB8BM1187FB5CBEC,,,,Intex Systems,,131.13424,11,0.175,-14.302,45.514,1,0.0,Vapour Fragments,2006,0.4278232383443736,0.0,3d4d27bef6e64e98b2c31cf57e90fa8f,0.0,0.0,11,0.175,1,0.591,Research & Development,,124.976,,TRAWINM128F932555F
3364,SOLQWHJ12A8C135A13,200895,Metro: Greatest Hits,ARYBGMF1187FB4D82C,,Los Angeles CA,,Berlin,,231.18322,11,0.082,-9.424,131.989,4,0.0,Now It's My Turn (Aqualite Mix),2004,0.6517726585261778,0.5244771835768736,5b8acc93dfc15ebca5e58445199e3129,0.328,0.0,11,0.082,1,0.393,Metro: Greatest Hits,0.21508031850922793,225.669,classic pop and rock,TRAWIFJ128F4259E47
3365,SOOWTAM12A8C14216F,316262,Mt. Wilson Repeater,ARZYFWI11F4C84225B,,,,Mt. Wilson Repeater,,299.88526,7,0.061,-12.345,99.87,4,0.807,The Conversation,,0.4053042253591228,0.26929609610696864,0668e21466cdfccfe6dd989a25730b35,0.228,0.0,7,0.061,1,0.537,Mt. Wilson Repeater,0.0,287.121,,TRAWIFA128F92CC53E
3366,SONFRWI12AC3DF99FA,776252,Legendary,ARNAIMI1187FB5733C,,Miami,,Rick Ross,,105.69098,8,0.581,-12.415,125.804,4,1.0,Single Again (Remix),,0.8525694979067848,0.7014047658042529,92985edc63ff6666fc0efab02d8da195,0.0,0.0,8,0.581,0,0.286,Legendary,0.3552855364230894,102.801,,TRAWIXK12903CE8E34
3367,SODBKLI12AB01846B6,602256,Everybody is Someone,AR0ZBRM1187FB54F5E,,Toronto,,Dala,,240.27383,9,0.366,-7.397,121.967,4,0.919,Alive,2009,0.589483405910474,0.37674542898895297,e40c8ae47cba70c08ecf33b6cbfcd540,0.334,0.0,9,0.366,1,0.522,Everybody is Someone,0.6104573749752431,233.68,folk,TRAWIVY12903CF4A87
3368,SOLLOSO12AB0184A7A,588222,Anywhere But Home (Live),ARVXU2X1187B9AE6D8,,New York NY,,Evanescence,,255.13751,2,0.61,-8.061,87.522,4,1.0,Missing (Live in Europe),,0.9209596453832599,0.7527944352889615,1bb23804de00cd1c3fe47ed0e5ae325a,0.34,0.0,2,0.61,0,0.577,Anywhere But Home (Live),0.7328958055857278,250.712,alternative rock | rock | american | pop and chart | united states | amy lee | alternative metal | metal | ben moody | new metal,TRAWIQY12903CCC64A
3369,SOTSZWM12A6D4FC559,126095,The Chameleon Funk Sessions,ARJASH411C8A42B443,,,,Mocambo Allstars,,231.81016,0,0.203,-9.046,116.484,4,0.897,Brampton Boogaloo,,0.30202386651490787,0.19451521557866172,b88bc7cac80d3d3b32c175d73f0c7536,0.0,0.0,0,0.203,1,0.499,The Chameleon Funk Sessions,0.0,226.772,,TRAWISL128F422B153
3370,SOQKUXE12A8C139BE8,300080,Ich bin jung und brauche das Geld,ARI6CSW1187B9AF09A,,M�engladbach Germany,,Eko Fresh feat. G-Style,,266.57914,6,0.211,-7.993,93.203,4,0.965,Ich bin jung und brauche das Geld,2003,0.6894947649928427,0.3559056297814026,61c8c0def60614126ed769610915a469,0.507,0.0,6,0.211,1,0.341,Ich bin jung und brauche das Geld,0.2707759989463275,257.701,german,TRAWIGC128F4295A2F
3371,SOIUOAU12A8C13EBC3,309494,The Complete Limelight Session,ARUJZFJ1187B9B135F,,Timmins Ontario Canada,,Shania Twain,,223.00689,9,0.659,-3.807,113.846,4,0.791,Two Hearts One Love,1999,0.8700337966178991,0.5463261195519407,005279944dc7ddfcebccfb8648e6eb1c,0.326,0.0,9,0.659,1,0.726,The Complete Limelight Session,0.4574471670851005,215.197,canadian | country | country-rock | rock | pop | country pop,TRAWIJG128F42B502C
